asn,degree
39837,0
39857,0
39863,0
39875,0
39891,0
39898,0
39925,0
39935,0
40497,0
327740,0
263235,0
40975,0
40981,0
41011,0
41079,0
41135,0
41163,0
6871,0
41242,0
41296,0
41302,0
41334,0
41368,0
41381,0
41424,0
41489,0
41563,0
41585,0
41655,0
41661,0
41668,0
41670,0
41682,0
41723,0
41727,0
41729,0
41745,0
41781,0
41783,0
41843,0
41860,0
41876,0
41878,0
41955,0
42003,0
42009,0
28847,0
42038,0
42077,0
42102,0
42116,0
42120,0
42189,0
42205,0
42220,0
42252,0
42283,0
42289,0
42322,0
42334,0
42378,0
42387,0
42393,0
42395,0
42409,0
42468,0
42487,0
42501,0
42548,0
42557,0
42580,0
42615,0
42622,0
42642,0
42682,0
5786,0
42727,0
42774,0
42789,0
42810,0
42819,0
42885,0
42903,0
42925,0
42953,0
42970,0
43016,0
43030,0
43038,0
43050,0
43065,0
43081,0
43087,0
43096,0
43127,0
43132,0
43198,0
43212,0
43220,0
43234,0
43277,0
43312,0
43321,0
43335,0
43382,0
43402,0
43408,0
43442,0
43478,0
43494,0
43520,0
43566,0
43583,0
43611,0
43655,0
43667,0
43747,0
43751,0
43786,0
43801,0
43824,0
43831,0
43847,0
43853,0
43859,0
43880,0
43905,0
43910,0
43939,0
43950,0
43956,0
43984,0
43989,0
44045,0
44065,0
44090,0
44097,0
44112,0
44156,0
44208,0
44222,0
44234,0
44244,0
44252,0
44257,0
44278,0
44345,0
44365,0
44369,0
44385,0
44397,0
44424,0
44491,0
44500,0
44515,0
44549,0
44566,0
44567,0
44604,0
44634,0
44637,0
44641,0
44651,0
44673,0
44702,0
44725,0
44750,0
44763,0
44775,0
44776,0
44819,0
44831,0
44858,0
44946,0
44957,0
44973,0
45005,0
45048,0
45050,0
45131,0
136803,0
45164,0
135600,0
45193,0
45209,0
45245,0
45294,0
45304,0
45345,0
45355,0
45536,0
45600,0
45609,0
45697,0
45705,0
45754,0
45773,0
45797,0
45891,0
45906,0
45916,0
45935,0
46019,0
46023,0
46044,0
46073,0
46408,0
46474,0
47187,0
47206,0
47270,0
47283,0
47297,0
47304,0
47313,0
47350,0
47407,0
47420,0
47490,0
47524,0
47526,0
47527,0
47537,0
47566,0
47583,0
47589,0
47595,0
47610,0
47613,0
47624,0
47678,0
47682,0
47683,0
47784,0
47800,0
47833,0
47834,0
47873,0
47889,0
47891,0
47913,0
47914,0
47919,0
47944,0
47959,0
47972,0
47975,0
48030,0
48091,0
48111,0
48121,0
48137,0
48149,0
48154,0
48155,0
48156,0
48197,0
48217,0
48218,0
48220,0
48230,0
48265,0
48274,0
48279,0
48292,0
48299,0
48305,0
48330,0
48359,0
48361,0
48364,0
48441,0
48446,0
48450,0
48460,0
48472,0
48474,0
48481,0
48670,0
48679,0
48680,0
48747,0
48773,0
48804,0
48813,0
48863,0
48901,0
48944,0
48953,0
48972,0
49010,0
49036,0
49048,0
49059,0
49151,0
49169,0
49187,0
49188,0
49214,0
49254,0
49272,0
49273,0
49283,0
49284,0
49301,0
49322,0
49337,0
49402,0
49425,0
49452,0
49455,0
49467,0
49515,0
49533,0
49534,0
49586,0
49601,0
49604,0
49613,0
49711,0
49717,0
49724,0
49763,0
49821,0
49847,0
49889,0
49896,0
49940,0
49941,0
49952,0
49958,0
49974,0
50042,0
50071,0
50163,0
50170,0
50195,0
50234,0
50256,0
50288,0
196737,0
50321,0
50345,0
50348,0
50449,0
50457,0
50458,0
50505,0
50517,0
50520,0
50530,0
50542,0
50543,0
50558,0
50583,0
50585,0
50595,0
50596,0
50621,0
50648,0
50685,0
50702,0
50712,0
50758,0
50760,0
50772,0
50783,0
50825,0
50870,0
50873,0
50894,0
50901,0
50919,0
50926,0
50956,0
50999,0
51009,0
51038,0
51052,0
51056,0
51082,0
51093,0
51124,0
51130,0
51132,0
51139,0
51207,0
51214,0
51309,0
51319,0
51400,0
51401,0
51411,0
51417,0
1712,0
51432,0
51440,0
51489,0
51500,0
51504,0
51515,0
51518,0
51523,0
51570,0
51675,0
51718,0
51754,0
51759,0
51773,0
51784,0
51786,0
51806,0
51865,0
51871,0
51935,0
51943,0
51978,0
51989,0
51996,0
51997,0
52029,0
52030,0
52037,0
52056,0
52058,0
52063,0
1734,0
52094,0
52130,0
52143,0
52177,0
52207,0
52215,0
52285,0
52314,0
52341,0
52362,0
52364,0
52378,0
52432,0
52455,0
52458,0
52467,0
52471,0
52748,0
49767,0
52495,0
53250,0
53339,0
132165,0
