asn,degree
262548,27
262557,27
262558,27
262585,27
262609,27
262614,27
262620,27
262650,27
262662,27
262680,27
262683,27
262684,27
262686,27
262691,27
262700,27
262719,27
262725,27
262777,27
262812,27
262813,27
262820,27
262838,27
262881,27
262887,27
262908,27
262952,27
263019,27
263049,27
263072,27
263087,27
263110,27
263112,27
263284,27
263314,27
263336,27
263353,27
263357,27
263362,27
263374,27
263378,27
263386,27
263415,27
263421,27
263449,27
263484,27
263512,27
263544,27
263569,27
263583,27
263647,27
263661,27
263675,27
263880,27
263912,27
263946,27
263998,27
264005,27
264052,27
264069,27
264116,27
264130,27
264135,27
264212,27
264360,27
264381,27
264480,27
264486,27
264491,27
264496,27
264518,27
264543,27
264582,27
264590,27
264948,27
264991,27
265021,27
265061,27
265241,27
265264,27
265300,27
265347,27
265937,27
265938,27
265948,27
266065,27
266084,27
266165,27
266210,27
266328,27
266368,27
266420,27
266428,27
266523,27
19893,27
20454,27
30373,27
11051,27
30988,27
15296,27
28884,27
41221,27
18302,27
15211,26
2614,26
5738,26
7332,26
11272,26
11383,26
24753,26
35916,26
12654,26
20634,26
31499,26
49106,26
33871,26
48666,26
8047,26
16570,26
58209,26
14650,26
53172,26
64098,26
1880,26
28637,26
265478,26
47548,26
3308,26
20771,26
14204,26
22250,26
22431,26
28140,26
28141,26
28154,26
28209,26
28212,26
28216,26
28241,26
28265,26
28275,26
28577,26
28582,26
28589,26
28636,26
28644,26
28665,26
52527,26
52539,26
52559,26
52571,26
52601,26
52640,26
52650,26
52651,26
52661,26
52674,26
52688,26
52712,26
52820,26
52822,26
52838,26
52856,26
52858,26
52860,26
52878,26
52880,26
52884,26
52887,26
52908,26
52911,26
52915,26
52923,26
52930,26
52944,26
52946,26
52951,26
52964,26
52987,26
53057,26
53068,26
53082,26
53100,26
53101,26
53107,26
53113,26
53139,26
53154,26
53192,26
53197,26
53216,26
53243,26
55259,26
61642,26
61648,26
61650,26
61652,26
61659,26
61676,26
61704,26
61722,26
61730,26
61764,26
61785,26
61805,26
61810,26
61856,26
61864,26
61871,26
61890,26
61898,26
61900,26
61902,26
61905,26
61915,26
61935,26
61942,26
262311,26
262343,26
262372,26
262402,26
262409,26
262412,26
262413,26
262420,26
262448,26
262454,26
262457,26
262466,26
262470,26
262478,26
262488,26
262499,26
262512,26
262518,26
262601,26
262610,26
262628,26
262642,26
262643,26
262644,26
262647,26
262665,26
262666,26
262671,26
262672,26
262685,26
262690,26
262729,26
262730,26
262744,26
262745,26
262787,26
262811,26
262856,26
262886,26
262893,26
262906,26
262938,26
262946,26
262950,26
262955,26
262983,26
262992,26
263041,26
263055,26
263071,26
263077,26
263084,26
263119,26
263128,26
263251,26
263269,26
263290,26
263305,26
263328,26
263332,26
263347,26
263355,26
263420,26
263433,26
263466,26
263470,26
263471,26
263482,26
263487,26
263526,26
263530,26
263535,26
263587,26
263591,26
263595,26
263623,26
263648,26
263663,26
263668,26
263672,26
263858,26
263869,26
263877,26
263897,26
263898,26
263918,26
263920,26
263960,26
263964,26
263966,26
263982,26
263989,26
264009,26
264013,26
264014,26
264073,26
264076,26
264101,26
264112,26
264119,26
264142,26
264145,26
264152,26
264182,26
264186,26
264197,26
264217,26
264226,26
264255,26
264262,26
264265,26
264285,26
264311,26
264339,26
264342,26
264383,26
264393,26
264425,26
264432,26
264492,26
264497,26
264500,26
264525,26
264538,26
264547,26
264560,26
264600,26
264872,26
264877,26
264903,26
264992,26
265036,26
265037,26
265055,26
265065,26
265075,26
265091,26
265095,26
265103,26
265154,26
265185,26
265234,26
265238,26
265242,26
265260,26
265262,26
265292,26
265303,26
265317,26
265348,26
265358,26
265359,26
265398,26
265403,26
265430,26
265437,26
265464,26
265475,26
265496,26
265498,26
265864,26
265927,26
265955,26
265960,26
265980,26
266001,26
266039,26
266044,26
266053,26
266060,26
266062,26
266076,26
266107,26
266112,26
266137,26
266154,26
266159,26
266162,26
266180,26
266185,26
266211,26
266256,26
266341,26
266346,26
266347,26
266366,26
266372,26
266382,26
266391,26
266395,26
266413,26
266414,26
266423,26
266433,26
266448,26
266454,26
266466,26
266467,26
266480,26
266525,26
266534,26
266633,26
266635,26
266923,26
266933,26
266951,26
266966,26
266995,26
267040,26
267043,26
267088,26
267098,26
267423,26
267458,26
267460,26
267522,26
267530,26
267586,26
267604,26
267623,26
267673,26
42610,26
24739,26
57902,26
3662,26
48161,26
29648,26
9266,25
21782,25
2734,25
7529,25
10929,25
11845,25
14793,25
18119,25
21321,25
25459,25
26935,25
198330,25
14609,25
25761,25
6614,25
9158,25
44141,25
45671,25
262981,25
61026,25
11556,25
13357,25
13495,25
15256,25
28139,25
28143,25
28152,25
28163,25
28213,25
28272,25
28340,25
28605,25
28618,25
28670,25
52516,25
52611,25
52625,25
52654,25
52765,25
52786,25
52846,25
52848,25
52874,25
52896,25
52991,25
53001,25
53043,25
53050,25
53079,25
53088,25
53089,25
53095,25
53104,25
53114,25
53156,25
53170,25
53221,25
61578,25
61580,25
61640,25
61663,25
61673,25
61822,25
61860,25
61878,25
61918,25
61924,25
61929,25
61943,25
61951,25
262293,25
262307,25
262365,25
262385,25
262435,25
262489,25
262504,25
262562,25
262572,25
262617,25
262624,25
262742,25
262790,25
262802,25
262805,25
262809,25
262902,25
262957,25
262965,25
262968,25
263003,25
263043,25
263053,25
263070,25
263089,25
263143,25
263154,25
263162,25
263250,25
263265,25
263285,25
263341,25
263391,25
263437,25
263447,25
263469,25
263508,25
263542,25
263598,25
263646,25
263841,25
263905,25
263959,25
263968,25
263978,25
264016,25
264020,25
264062,25
264071,25
264077,25
264083,25
264110,25
264114,25
264158,25
264206,25
264223,25
264228,25
264233,25
264253,25
264295,25
264331,25
264382,25
264396,25
264397,25
264450,25
264461,25
264479,25
264544,25
264552,25
264555,25
264602,25
264863,25
264886,25
264913,25
264919,25
265051,25
265062,25
265109,25
265141,25
265148,25
265188,25
265306,25
265429,25
265485,25
265497,25
265886,25
265936,25
265950,25
265959,25
266081,25
266129,25
266133,25
266147,25
266166,25
266177,25
266191,25
266209,25
266260,25
266300,25
266305,25
266325,25
266344,25
266360,25
266435,25
266437,25
266453,25
266468,25
266475,25
266498,25
266558,25
266560,25
266926,25
267070,25
267456,25
267590,25
10098,25
24745,25
22489,25
42632,25
37153,25
6702,25
33445,25
29691,25
132454,25
38757,25
15436,25
10133,25
262909,25
12136,25
12530,25
52376,25
57,24
9500,24
53597,24
3900,24
16066,24
16245,24
21309,24
29551,24
44494,24
48918,24
49895,24
58879,24
13951,24
17579,24
13041,24
4150,24
35332,24
25148,24
7604,24
199483,24
48159,24
132132,24
197133,24
10906,24
28001,24
28176,24
28215,24
28326,24
28656,24
52596,24
52681,24
52694,24
52809,24
52932,24
52977,24
53005,24
53045,24
53072,24
53094,24
53222,24
53233,24
61581,24
61709,24
61913,24
262336,24
262346,24
262464,24
262469,24
262491,24
262527,24
262539,24
262595,24
262667,24
262737,24
262780,24
263016,24
263080,24
263126,24
263356,24
263401,24
263453,24
263459,24
263486,24
263499,24
263513,24
263525,24
263553,24
263561,24
263582,24
263604,24
263922,24
263944,24
263990,24
264023,24
264117,24
264238,24
264424,24
264596,24
264893,24
264941,24
265144,24
265209,24
265427,24
265885,24
265961,24
266295,24
266390,24
266406,24
266464,24
266931,24
31430,24
48287,24
43022,24
24514,24
20214,24
42781,24
6471,24
262333,24
266444,24
327782,24
17806,24
9901,24
60976,24
10886,23
40387,23
8265,23
30848,23
1798,23
3329,23
3663,23
10396,23
13647,23
14116,23
15401,23
16128,23
19752,23
21502,23
40220,23
41157,23
48237,23
53340,23
132267,23
198545,23
12676,23
27065,23
8190,23
53166,23
262727,23
2495,23
2874,23
52544,23
52631,23
52751,23
53125,23
262426,23
262673,23
262750,23
262889,23
262891,23
263384,23
263653,23
264230,23
264427,23
264524,23
265030,23
265356,23
265410,23
266042,23
266365,23
266409,23
266529,23
267540,23
8554,23
4927,23
13189,23
10753,23
3316,23
9957,23
8342,23
29491,23
34700,23
44896,23
262191,23
37061,23
134708,22
25002,22
29449,22
3238,22
4538,22
6772,22
8565,22
14860,22
22995,22
25358,22
25885,22
30914,22
31313,22
32181,22
32592,22
33748,22
33965,22
42845,22
42979,22
43541,22
48635,22
59699,22
202069,22
29748,22
47181,22
47923,22
16323,22
56462,22
33616,22
51782,22
21056,22
52992,22
53187,22
47820,22
198126,22
24835,22
8048,22
15422,22
34549,22
49808,22
12387,22
10674,22
28639,22
262316,22
263097,22
263274,22
2486,22
35393,22
2514,22
40528,22
58779,22
39442,22
48076,22
132167,22
28907,22
4270,22
4652,22
5408,22
9125,22
11992,22
58691,22
263083,22
24323,22
394437,21
26803,21
12835,21
549,21
1828,21
9246,21
11071,21
12703,21
17604,21
22302,21
25525,21
30972,21
38496,21
43110,21
60068,21
60341,21
201011,21
13132,21
24811,21
60388,21
23274,21
41379,21
46061,21
38883,21
15433,21
57809,21
5429,21
10302,21
12975,21
13489,21
15685,21
24971,21
30036,21
34594,21
52280,21
64050,21
197696,21
8723,21
49594,21
4862,21
7670,21
17310,21
8997,21
46849,21
24703,21
16851,21
24538,21
15808,21
23855,21
9942,21
15440,21
17231,21
31195,21
4777,20
3130,20
3701,20
6734,20
31115,20
39636,20
48544,20
9729,20
10910,20
14743,20
15773,20
23550,20
28310,20
33588,20
40948,20
43289,20
43893,20
50481,20
55081,20
58678,20
10594,20
14928,20
19016,20
63440,20
31172,20
7543,20
45437,20
9270,20
9416,20
13767,20
24931,20
48072,20
51408,20
199125,20
8903,20
13293,20
15085,20
26794,20
29655,20
60032,20
1887,20
34006,20
41653,20
2586,20
17924,20
30880,20
29124,20
47440,20
196695,20
38235,20
12597,20
44267,20
37002,20
20207,20
18200,20
10029,20
17439,20
45194,20
46455,20
36874,20
42313,20
44889,20
25386,20
39608,20
39931,20
44395,20
12145,20
16010,20
16284,20
21050,20
58923,20
262195,19
9026,19
16004,19
31222,19
47217,19
48500,19
56911,19
200043,19
203201,19
5078,19
8245,19
8788,19
11550,19
12778,19
14230,19
17978,19
19740,19
22300,19
23114,19
26827,19
28768,19
30282,19
33011,19
33483,19
33835,19
35612,19
39605,19
40511,19
42093,19
43858,19
47927,19
198551,19
328107,19
394141,19
19019,19
16905,19
51405,19
21371,19
10084,19
9286,19
47406,19
200161,19
4628,19
4922,19
5385,19
9584,19
14244,19
29695,19
40193,19
28205,19
9354,19
55720,19
2602,19
24133,19
38478,19
63916,19
43226,19
18187,19
3330,19
43139,19
3361,19
16559,19
20900,19
24183,19
17917,19
18229,19
31235,19
34572,19
15525,19
41881,19
20299,19
25019,19
59362,19
10242,18
8922,18
44160,18
51708,18
197075,18
6738,18
8896,18
11081,18
11280,18
14754,18
19189,18
20924,18
21042,18
21409,18
21547,18
22071,18
23089,18
29422,18
47866,18
49524,18
50620,18
51048,18
53889,18
54182,18
198682,18
200995,18
202766,18
25355,18
57174,18
768,18
57191,18
59666,18
7752,18
30870,18
42585,18
49405,18
60131,18
27947,18
52201,18
60798,18
62423,18
202096,18
13807,18
31214,18
33930,18
34879,18
62833,18
30176,18
9908,18
10030,18
17554,18
17666,18
6856,18
8629,18
60771,18
4641,18
42579,18
50039,18
35717,18
31323,18
3261,18
12976,18
16363,18
205344,18
64213,18
37027,18
9443,18
24324,18
45845,18
64073,18
133385,18
44327,18
45588,18
17501,18
34250,18
10430,17
25668,17
34606,17
5690,17
7057,17
7617,17
12735,17
15626,17
18712,17
22384,17
22742,17
24776,17
24867,17
24951,17
25003,17
29246,17
29605,17
30041,17
31564,17
31950,17
32440,17
33302,17
33544,17
34056,17
35236,17
36149,17
41490,17
47608,17
50628,17
50903,17
59827,17
60239,17
60720,17
197589,17
201675,17
30688,17
297,17
30340,17
271,17
12333,17
15886,17
34550,17
44158,17
56694,17
25983,17
3742,17
11274,17
12902,17
29644,17
41153,17
199522,17
199937,17
206894,17
6412,17
45305,17
55666,17
6903,17
29182,17
35676,17
51083,17
29614,17
7568,17
7632,17
9110,17
41572,17
29056,17
48885,17
28252,17
2018,17
8121,17
2280,17
2500,17
9824,17
4760,17
7540,17
9535,17
10118,17
135373,17
31117,17
25751,17
35598,17
48467,17
196709,17
199624,17
17645,17
27008,17
34119,17
9051,17
13121,17
29107,17
50032,17
28142,17
327693,17
9155,17
39444,17
394659,17
19092,17
8990,17
35592,17
57381,17
58208,17
59689,17
21183,17
201706,17
16300,17
48642,17
264556,17
133296,16
23138,16
8234,16
9137,16
31611,16
47242,16
51580,16
1766,16
6758,16
8224,16
8784,16
11855,16
12541,16
13591,16
16406,16
17895,16
17941,16
19318,16
20141,16
21156,16
22625,16
25308,16
26878,16
27750,16
29513,16
30028,16
31863,16
33724,16
34659,16
35012,16
48971,16
49835,16
50522,16
51326,16
56910,16
58599,16
63383,16
197617,16
200780,16
204207,16
205801,16
194,16
5726,16
276,16
1120,16
7908,16
1733,16
2685,16
21804,16
31415,16
42291,16
50473,16
9929,16
13739,16
23265,16
197731,16
7490,16
18117,16
19783,16
45587,16
43948,16
24936,16
34803,16
39134,16
44030,16
60595,16
30722,16
9066,16
20850,16
33554,16
39102,16
45011,16
45932,16
50796,16
3367,16
31736,16
61287,16
55219,16
10032,16
45753,16
55350,16
133929,16
134548,16
2683,16
7578,16
38220,16
42518,16
43317,16
59497,16
197204,16
23724,16
24203,16
26120,16
35985,16
31257,16
60299,16
23314,16
262150,16
9911,16
23563,16
31649,16
17705,16
23838,16
5555,16
47178,16
39543,16
203547,16
9186,16
42929,16
50858,16
57187,16
52294,16
35168,16
8517,16
16322,16
20870,16
28878,16
715,15
2044,15
18530,15
42669,15
5050,15
7106,15
7349,15
13791,15
13999,15
18450,15
20984,15
27400,15
29170,15
29639,15
30103,15
31655,15
34002,15
34422,15
36259,15
41480,15
41606,15
42949,15
43391,15
43545,15
47176,15
59842,15
60475,15
135025,15
197422,15
198111,15
198184,15
198290,15
198738,15
200050,15
200116,15
201602,15
202140,15
204142,15
205919,15
367,15
1554,15
33845,15
7122,15
39156,15
27781,15
54540,15
49206,15
49627,15
202022,15
5403,15
13127,15
35539,15
48634,15
197653,15
5568,15
36873,15
24151,15
14051,15
28438,15
29909,15
38623,15
40028,15
54054,15
55685,15
60940,15
203554,15
205555,15
62512,15
15517,15
35369,15
60587,15
262481,15
262903,15
263645,15
17675,15
58430,15
45796,15
47814,15
2595,15
4594,15
9253,15
9925,15
17975,15
24077,15
38197,15
45561,15
45590,15
50986,15
31328,15
12085,15
3058,15
5467,15
6858,15
20731,15
21030,15
34456,15
39045,15
41554,15
41842,15
47542,15
47645,15
49342,15
197235,15
197888,15
39545,15
42555,15
133771,15
12696,15
61205,15
8323,15
12690,15
25372,15
48964,15
44123,15
58308,15
17623,15
36866,15
17828,15
37930,15
135158,15
7600,15
45117,15
21349,15
8310,15
12687,15
29414,15
35600,15
39072,15
43436,15
47155,15
57541,15
57695,15
16629,15
17227,15
52374,15
43797,15
27696,15
25233,15
28717,15
49100,15
50597,15
14371,14
26223,14
64227,14
393552,14
13097,14
15691,14
51569,14
9104,14
9542,14
11814,14
12338,14
13188,14
13354,14
13490,14
13790,14
13825,14
14500,14
15826,14
18978,14
19693,14
20340,14
24611,14
25467,14
28941,14
29154,14
29470,14
30919,14
44099,14
44513,14
50123,14
53292,14
53486,14
60486,14
64208,14
64463,14
196749,14
196865,14
197922,14
198203,14
199941,14
201058,14
201401,14
201518,14
202761,14
203591,14
204251,14
27647,14
51507,14
42676,14
6456,14
12561,14
197902,14
38333,14
24663,14
59862,14
60772,14
38895,14
16246,14
19750,14
21976,14
24638,14
30818,14
35575,14
43666,14
46609,14
199150,14
8387,14
28271,14
2510,14
17534,14
45558,14
7506,14
4646,14
4658,14
9231,14
9409,14
38574,14
45816,14
55480,14
56190,14
58708,14
133613,14
199803,14
31514,14
31720,14
43973,14
47104,14
47562,14
47655,14
51665,14
52048,14
60357,14
61010,14
197556,14
31769,14
38091,14
42973,14
55256,14
58314,14
199860,14
21312,14
57734,14
41820,14
17223,14
29863,14
36280,14
49477,14
49690,14
206720,14
31972,14
3630,14
4851,14
4770,14
9297,14
133840,14
5006,14
196761,14
206701,14
49909,14
16160,14
6389,14
36992,14
57468,14
48943,14
24843,14
41191,14
57208,14
199396,14
201080,14
25086,14
48066,14
15774,14
28245,14
262468,14
58889,14
262537,14
44400,14
63969,14
266322,14
30023,13
13370,13
15224,13
32212,13
32751,13
36416,13
47096,13
6700,13
7012,13
7065,13
11290,13
12605,13
13693,13
14325,13
14380,13
16350,13
17356,13
18616,13
19159,13
21743,13
22299,13
22438,13
23367,13
31672,13
34977,13
44295,13
48945,13
50618,13
60876,13
198380,13
199383,13
199536,13
200108,13
200799,13
203789,13
203969,13
204121,13
206299,13
393676,13
394738,13
8445,13
40428,13
48036,13
51892,13
62040,13
198185,13
13727,13
27272,13
394749,13
5418,13
21315,13
24778,13
41696,13
48886,13
49784,13
57146,13
59554,13
62167,13
201372,13
203126,13
203815,13
205524,13
4764,13
38285,13
132405,13
11830,13
205916,13
34277,13
201479,13
12314,13
12739,13
21040,13
25292,13
25532,13
34251,13
34304,13
34352,13
39046,13
41802,13
51904,13
16302,13
3250,13
20704,13
9370,13
45634,13
17537,13
19399,13
24334,13
38186,13
58627,13
48326,13
51964,13
64200,13
3218,13
5495,13
8241,13
31225,13
33904,13
43832,13
47724,13
49403,13
49458,13
50118,13
50241,13
51341,13
56528,13
57363,13
57487,13
60691,13
64433,13
197826,13
37314,13
6568,13
13917,13
20928,13
21294,13
36616,13
46435,13
53948,13
28775,13
31359,13
44587,13
31272,13
42396,13
49183,13
15595,13
39399,13
47702,13
29152,13
39729,13
6712,13
198297,13
59622,13
31148,13
12826,13
27026,13
44334,13
393423,13
134078,13
3597,13
4007,13
31076,13
24247,13
131744,13
393713,13
24863,13
15744,13
13657,13
198191,13
59414,13
6854,13
8390,13
28855,13
44219,13
196621,13
206499,13
206782,13
395853,13
17225,13
7438,13
24490,13
25513,13
48648,13
39010,13
9441,13
17492,13
45400,13
23383,13
23688,13
52360,13
34718,13
45905,13
11924,12
33005,12
36374,12
47408,12
1955,12
3593,12
6404,12
8194,12
8893,12
12392,12
15699,12
15716,12
15962,12
18786,12
19782,12
20081,12
20751,12
21277,12
21570,12
21724,12
25447,12
26288,12
31479,12
32217,12
32244,12
33422,12
35220,12
40581,12
41562,12
43578,12
43930,12
52438,12
53334,12
63290,12
198949,12
199877,12
200077,12
394530,12
6653,12
6122,12
6223,12
20021,12
30188,12
270,12
197727,12
198334,12
4557,12
8849,12
8888,12
50775,12
16143,12
42574,12
43031,12
44436,12
48257,12
60265,12
6307,12
22702,12
16729,12
131477,12
395970,12
6819,12
9208,12
30785,12
34942,12
39136,12
41677,12
47628,12
50737,12
51758,12
57029,12
57124,12
57638,12
61013,12
200428,12
201288,12
201650,12
201866,12
206073,12
206121,12
206836,12
9313,12
9667,12
9797,12
45158,12
23487,12
41617,12
12353,12
29571,12
8752,12
12998,12
14211,12
19332,12
19429,12
20722,12
28762,12
30764,12
31662,12
39791,12
40015,12
41435,12
48822,12
48940,12
49025,12
51178,12
53727,12
58451,12
136390,12
197140,12
1785,12
29287,12
57118,12
11242,12
262854,12
7479,12
10205,12
24449,12
58985,12
2613,12
9519,12
17766,12
24479,12
38790,12
54210,12
49675,12
6673,12
9039,12
12335,12
13105,12
15632,12
15682,12
24689,12
25451,12
31294,12
34485,12
39264,12
39684,12
42145,12
42368,12
42678,12
45046,12
45055,12
47478,12
47569,12
47989,12
48061,12
48654,12
49136,12
49779,12
50258,12
50265,12
50677,12
51011,12
51764,12
202173,12
37053,12
4795,12
7583,12
33606,12
59214,12
59371,12
60572,12
393490,12
8916,12
42773,12
43418,12
61297,12
9038,12
21755,12
48239,12
49640,12
5693,12
14280,12
25144,12
53780,12
9221,12
23966,12
7610,12
3790,12
23881,12
52302,12
38442,12
45411,12
134089,12
9226,12
17907,12
24535,12
55355,12
63926,12
11259,12
47862,12
205260,12
5538,12
35628,12
36916,12
18451,12
29091,12
34554,12
36012,12
41711,12
197551,12
16467,12
17228,12
17229,12
39811,12
50173,12
42910,12
12764,12
12773,12
31549,12
56466,12
19114,12
28545,12
20121,12
262851,12
45170,12
59583,12
44285,12
77,11
35617,11
819,11
3512,11
4581,11
5009,11
6776,11
7270,11
9100,11
11240,11
11342,11
11522,11
11647,11
11742,11
12033,11
13250,11
13331,11
13806,11
13855,11
13907,11
14477,11
15024,11
16206,11
16409,11
16524,11
16724,11
19406,11
19689,11
24768,11
27345,11
27589,11
30950,11
31742,11
32489,11
32869,11
35838,11
36213,11
36493,11
43957,11
44068,11
45834,11
51395,11
58224,11
60142,11
60527,11
198507,11
200047,11
201808,11
207013,11
16832,11
11114,11
21777,11
36327,11
35548,11
25415,11
44347,11
57662,11
60098,11
14829,11
22351,11
1930,11
12386,11
16371,11
7794,11
18888,11
46632,11
8918,11
29290,11
45007,11
206676,11
9652,11
17559,11
45838,11
14080,11
12971,11
25255,11
47708,11
21446,11
41364,11
16019,11
26178,11
9146,11
10094,11
13730,11
14586,11
17726,11
21430,11
24173,11
25975,11
35638,11
39642,11
41549,11
44863,11
48249,11
23184,11
15398,11
60390,11
10881,11
27988,11
52637,11
266181,11
266989,11
54048,11
7668,11
7679,11
9607,11
4704,11
55639,11
7496,11
45780,11
13333,11
27193,11
5523,11
12979,11
30968,11
35770,11
42498,11
43314,11
44670,11
44816,11
47775,11
49037,11
49813,11
50060,11
50911,11
57629,11
200172,11
203674,11
4694,11
14627,11
30496,11
35353,11
36143,11
53591,11
55803,11
60821,11
199727,11
3253,11
20631,11
28910,11
24723,11
197064,11
199319,11
6459,11
6462,11
54527,11
198013,11
201502,11
9193,11
6821,11
21379,11
25482,11
49588,11
54483,11
57136,11
24399,11
38819,11
133380,11
52373,11
3661,11
17888,11
5017,11
23171,11
264984,11
4267,11
12112,11
9328,11
9650,11
9738,11
18390,11
38289,11
45349,11
58914,11
23709,11
132142,11
134363,11
4818,11
10089,11
18002,11
23951,11
14978,11
64013,11
394670,11
12650,11
49709,11
44682,11
21232,11
29649,11
44416,11
16967,11
13878,11
52573,11
47441,11
9541,11
52375,11
34397,11
51074,11
51346,11
52783,11
23899,11
23956,11
53003,11
263303,11
52602,11
29684,11
31208,11
265136,11
267462,11
33362,10
2597,10
50877,10
6059,10
6621,10
6775,10
8364,10
10996,10
11722,10
11776,10
12181,10
12212,10
12347,10
15479,10
16095,10
16175,10
16912,10
19117,10
22442,10
25273,10
25375,10
25424,10
28999,10
30447,10
30539,10
32621,10
34525,10
34547,10
35193,10
35283,10
35847,10
36180,10
38345,10
41046,10
42760,10
47027,10
47794,10
49489,10
49983,10
59662,10
61025,10
62035,10
132837,10
136838,10
201877,10
203936,10
204180,10
393457,10
14701,10
2386,10
17143,10
22205,10
40300,10
10993,10
29259,10
18592,10
13135,10
12188,10
14453,10
53494,10
47531,10
50966,10
197275,10
11696,10
26314,10
11468,10
3601,10
7772,10
19930,10
21525,10
23467,10
33037,10
33211,10
31615,10
35156,10
17457,10
24313,10
38622,10
45495,10
58868,10
58940,10
133403,10
135098,10
12577,10
8660,10
20985,10
24994,10
61394,10
47720,10
15659,10
19082,10
19257,10
22566,10
25189,10
31370,10
42377,10
50915,10
20612,10
28875,10
47617,10
51768,10
59890,10
204178,10
53167,10
265022,10
44581,10
198287,10
55954,10
56106,10
58507,10
58580,10
131270,10
134355,10
38949,10
9206,10
15754,10
15757,10
20702,10
24680,10
30853,10
31703,10
34139,10
35237,10
42511,10
42893,10
43045,10
43714,10
44128,10
49120,10
51437,10
51464,10
51973,10
198610,10
199572,10
202611,10
6083,10
6968,10
37235,10
8680,10
12716,10
29788,10
43205,10
45187,10
133070,10
133612,10
393225,10
8371,10
12297,10
35810,10
39288,10
59440,10
198295,10
6723,10
35362,10
11074,10
33576,10
28709,10
30786,10
3313,10
41967,10
11915,10
12401,10
29084,10
43192,10
47377,10
9263,10
18382,10
38591,10
45508,10
132506,10
3816,10
36696,10
7594,10
17890,10
24105,10
38858,10
45763,10
132138,10
134178,10
136019,10
58436,10
4779,10
9892,10
63927,10
7475,10
9326,10
133326,10
134616,10
135352,10
24186,10
24102,10
62296,10
39217,10
50809,10
15964,10
25540,10
20910,10
33247,10
12143,10
34578,10
14866,10
16242,10
35213,10
39728,10
40217,10
42005,10
46208,10
64415,10
33489,10
33661,10
57681,10
43612,10
51034,10
43260,10
23745,10
53163,10
36907,10
14638,10
12332,10
23243,10
24122,10
63961,10
21299,10
262494,10
37204,10
133001,10
23248,9
22388,9
16904,9
13979,9
54290,9
16191,9
34419,9
1351,9
3842,9
3853,9
6300,9
6713,9
7020,9
9092,9
11233,9
11854,9
11888,9
12178,9
13056,9
13776,9
16030,9
16154,9
16186,9
16700,9
17306,9
19116,9
19165,9
20880,9
22402,9
22772,9
25593,9
27258,9
30212,9
32613,9
33130,9
33164,9
34660,9
35833,9
41998,9
44976,9
46195,9
46811,9
46873,9
48426,9
49476,9
49867,9
51262,9
51263,9
53610,9
54198,9
62597,9
63008,9
64252,9
136501,9
198279,9
199805,9
201950,9
394233,9
195,9
302,9
22958,9
24246,9
26156,9
224,9
36040,9
23911,9
50472,9
57353,9
203924,9
23252,9
34300,9
39805,9
44811,9
47258,9
202058,9
23308,9
35843,9
19528,9
20150,9
20394,9
23738,9
26088,9
63293,9
396303,9
396507,9
9342,9
18221,9
38611,9
45510,9
55581,9
55923,9
58710,9
131446,9
134090,9
16073,9
51458,9
8057,9
15108,9
15932,9
17814,9
20655,9
27986,9
36352,9
36734,9
47841,9
49335,9
51246,9
393470,9
12059,9
18588,9
27299,9
13064,9
59761,9
197439,9
203340,9
1835,9
11340,9
11921,9
52699,9
52973,9
263081,9
266610,9
3307,9
58411,9
132499,9
2544,9
9536,9
3421,9
9749,9
17561,9
23669,9
37933,9
132330,9
133324,9
134189,9
136245,9
36103,9
42306,9
43070,9
198605,9
48349,9
8515,9
20483,9
28891,9
35475,9
35768,9
39586,9
41275,9
43798,9
49058,9
50538,9
56679,9
57918,9
60139,9
196879,9
197708,9
200487,9
37439,9
37457,9
10204,9
25649,9
55555,9
198440,9
205272,9
12418,9
35144,9
47111,9
47513,9
47551,9
49542,9
15738,9
25143,9
34187,9
14135,9
18150,9
23342,9
27768,9
53813,9
62874,9
62947,9
135386,9
20746,9
199811,9
62320,9
13427,9
13868,9
29944,9
40495,9
40941,9
18768,9
23875,9
25472,9
131303,9
266025,9
22355,9
33762,9
37358,9
9394,9
36222,9
54721,9
9906,9
9129,9
12455,9
37137,9
7175,9
7477,9
9398,9
38583,9
45152,9
45638,9
55884,9
56182,9
58473,9
58894,9
132894,9
133023,9
133749,9
135513,9
10222,9
24228,9
133077,9
9876,9
9587,9
45665,9
45920,9
134104,9
136994,9
45769,9
9873,9
38081,9
206693,9
5416,9
28886,9
395570,9
19711,9
39582,9
37353,9
25563,9
39764,9
16338,9
47123,9
198477,9
8453,9
12939,9
21101,9
23871,9
28994,9
33886,9
37315,9
42549,9
62838,9
135145,9
198288,9
201505,9
17232,9
61573,9
61678,9
8749,9
9230,9
24550,9
56048,9
24492,9
10437,9
14263,9
25490,9
34875,9
50810,9
28032,9
262182,9
262202,9
38264,9
55309,9
24233,9
31126,9
36932,9
29492,9
131284,9
55423,9
3,8
10466,8
37006,8
33189,8
71,8
4474,8
18988,8
30500,8
54523,8
55039,8
3855,8
5662,8
7819,8
8015,8
8201,8
11142,8
11714,8
11922,8
13368,8
14103,8
15851,8
16218,8
16253,8
18650,8
20412,8
20756,8
24592,8
24700,8
26613,8
26838,8
29990,8
30076,8
30549,8
31641,8
34254,8
35665,8
35893,8
39020,8
39904,8
42303,8
42695,8
44000,8
50309,8
51265,8
53582,8
53732,8
54002,8
54098,8
54235,8
55944,8
60497,8
61198,8
62003,8
